periodo_ms,t_vuelta_us,voltaje,t_voltaje_us,vuelta
,,2.0001418,252387,3
,,2.0146442,252645,3
,,1.9977249,252902,3
,,2.0138384,253158,3
,,2.012227,253416,3
,,2.0081988,253671,3
,,2.0178666,253927,3
,,2.0090044,254184,3
,,1.99691932,254440,3
,,2.0009474,254697,3
,,2.0114214,254953,3
,,1.9977249,255212,3
,,1.99853052,255469,3
,,2.0114214,255727,3
,,1.99691932,255984,3
,,1.975166,256241,3
,,1.9808058,256496,3
,,1.9735546,256752,3
,,1.9590524,257010,3
,,1.95099568,257265,3
,,1.94293884,257522,3
,,1.93085368,257779,3
,,1.91071184,258037,3
,,1.909906,258293,3
,,1.92601968,258551,3
,,1.71327068,258808,3
,,1.7736964,259064,3
,,1.644738,259321,3
,,1.3804257,259578,3
,,1.3127489,259836,3
,,1.2466835,260093,3
,,1.5238864,260350,3
,,0.9662073,260608,3
,,1.0089082,260865,3
,,1.1314213,261122,3
,,1.0185763,261379,3
,,1.1588143,261636,3
,,1.352227,261894,3
,,1.3256397,262150,3
,,1.3908995,262406,3
,,1.6157336,262663,3
,,1.875262,262919,3
,,1.7583886,263177,3
,,1.870428,263433,3
,,1.89379252,263690,3
,,1.8889586,263947,3
,,1.9381048,264205,3
,,1.9437446,264461,3
,,1.9187686,264717,3
,,1.95744116,264973,3
,,1.962275,265230,3
,,1.987251,265487,3
,,2.0049758,265744,3
,,1.97758284,266000,3
,,1.99127952,266256,3
,,1.9953078,266513,3
,,1.98805668,266770,3
,,2.0001418,267027,3
,,1.9187686,267282,3
,,2.0372028,267539,3
,,1.9953078,267796,3
,,1.9695262,268052,3
,,2.0114214,268309,3
,,2.0267294,268565,3
,,1.9953078,268822,3
,,1.987251,269079,3
,,2.021895,269335,3
,,1.98322268,269592,3
,,1.99450216,269849,3
,,1.98563968,270105,3
,,1.962275,270363,3
,,1.97677732,270619,3
,,1.9808058,270876,3
,,2.0363972,271133,3
,,1.98563968,271389,3
,,1.94455024,271648,3
,,1.9953078,271905,3
,,1.95824668,272163,3
,,1.9630808,272420,3
,,1.9671092,272677,3
,,1.9413274,272934,3
,,1.9421332,273190,3
,,1.9340764,273447,3
,,1.88493008,273703,3
,,1.822037,273960,3
,,1.4586268,274218,3
,,1.2982468,274474,3
