periodo,t_vuelta,voltaje,t_voltaje
,,0.17966582,244105907
,,0.4134127,244106183
,,0.4867292,244106459
,,0.8268254,244106735
,,0.5664912,244107011
,,0.70270088,244107285
,,0.744596,244107561
,,0.9984344,244107835
,,0.7115633,244108111
,,0.65999996,244108387
,,0.965401664,244108662
,,0.87436024,244108938
,,0.6511376,244109213
,,1.0161593,244109488
,,0.9057816,244109763
,,0.7711833,244110040
,,0.9275349,244110315
,,0.85099568,244110590
,,0.6704738,244110864
,,0.7550698,244111139
,,0.342462768,244111416
,,0.66402832,244111692
,,0.24578164,244111966
,,0.5149279,244112241
,,0.39080336,244112517
,,0.31426412,244112792
,,0.21516593,244113069
,,0.11682307,244113347
,,0.11279469,244113620
,,0.0064454108,244113895
,,0.0,244114169
,,0.0,244114445
,,0.008056764,244114718
,,0.0,244114994
,,0.0,244115269
,,0.0,244115543
,,0.0096681152,244115819
,,0.045117876,244116093
,,0.12085146,244116368
,,0.12085146,244116644
,,0.084596016,244116921
,,0.3013733,244117198
,,0.34326848,244117473
,,0.59388416,244117750
,,0.34649116,244118025
,,0.56729684,244118300
,,0.35132524,244118574
,,0.722842736,244118850
,,0.5197619,244119126
,,0.54876624,244119400
,,0.9194781,244119676
,,0.63421832,244119954
,,0.7252598,244120230
,,0.7615152,244120504
,,0.6543603,244120781
,,0.7486244,244121057
,,0.6003296,244121333
,,0.66241708,244121609
,,0.6318013,244121884
,,0.58421608,244122158
,,0.51009384,244122433
,,0.33037764,244122708
,,0.35132524,244122983
,,0.3360174,244123258
,,0.4222751,244123533
,,0.053980312,244123809
,,0.46578164,244124083
,,0.36018768,244124359
,,0.188528268,244124633
,,0.11279469,244124909
,,0.34326848,244125183
,,0.29009384,244125458
,,0.069288168,244125733
,,0.19497368,244126009
,,0.10796063,244126283
,,0.12890822,244126559
,,0.086207376,244126836
,,0.3086244,244127111
,,0.10473793,244127385
,,0.06687114,244127659
,,0.2441703,244127936
,,0.18611124,244128211
,,0.10634928,244128485
,,0.21274892,244128760
,,0.55440604,244129034
,,0.49317464,244129310
,,0.43033186,244129586
,,0.5890501,244129862
,,0.5431266,244130137
,,0.8235523,244130415
,,0.6309957,244130692
,,0.68094752,244130968
,,1.1467292,244131242
,,0.57777068,244131519
,,0.9750698,244131795
,,0.73009384,244132072
,,0.58179904,244132349
,,0.917866736,244132625
,,0.61080336,244132901
,,0.50848248,244133175
,,0.5552117,244133450
,,0.5020371,244133727
,,0.4004715,244134003
,,0.3795239,244134277
,,0.34487984,244134553
,,0.27075762,244134827
,,0.24658732,244135102
,,0.19175096,244135378
,,0.08781872,244135652
,,0.042700844,244135928
,,0.073316548,244136204
,,0.041089492,244136511
,,0.029810024,244136789
,,0.051563284,244137068
,,0.076539256,244137344
,,0.0773449236,244137620
,,0.10796063,244137894
,,0.10393225,244138190
,,0.1361593,244138469
,,0.6785306,244138746
,,0.2441703,244139023
,,0.3529366,244139302
,,0.475449736,244139577
,,0.8235523,244139854
,,0.8332707,244140128
,,1.035546,244140403
,,0.7872969,244140680
,,1.1862074,244140954
,,0.8969192,244141228
,,1.0290501,244141504
,,1.4562095,244141780
,,1.3143603,244142055
,,1.2805219,244142331
,,1.2240741,244142606
,,1.0854978,244142881
,,1.3699518,244143157
,,1.3627008,244143433
,,1.0444083,244143708
,,1.3602837,244143982
,,1.047631,244144257
,,0.9517052,244144533
,,0.88,244144810
,,0.7816571,244145084
,,0.8235523,244145359
,,0.74943008,244145635
,,0.51412224,244145913
,,0.63421832,244146188
,,0.25706112,244146463
,,0.34487984,244146741
,,0.19980774,244147015
,,0.192556652,244147292
,,0.07412223,244147566
,,0.09265278,244147841
,,0.03544976,244148118
,,0.23853054,244148393
,,0.04834058,244148670
,,0.080567632,244148943
,,0.225639732,244149219
,,0.14663309,244149493
,,0.18288852,244149768
,,0.15791256,244150044
,,0.21516593,244150322
,,0.39241476,244150599
,,0.2699519,244150873
,,0.63341268,244151149
,,0.692227,244151425
,,0.5858274,244151701
,,0.8695262,244151975
,,0.7188144,244152250
,,0.742179,244152524
,,0.81307848,244152800
,,0.855024064,244153076
,,0.7180087,244153350
,,0.98473792,244153626
,,0.8026047,244153902
,,0.67369648,244154177
,,0.8421332,244154454
,,0.6817533,244154730
,,0.70995192,244155005
,,0.55440604,244155280
,,0.5020371,244155555
,,0.6350241,244155830
,,0.435971616,244156107
,,0.33118334,244156383
,,0.12246281,244156658
,,0.27639736,244156933
,,0.29009384,244157210
,,0.3013733,244157485
,,0.0773449236,244157760
,,0.209526216,244158035
,,0.05478599,244158310
,,0.17563744,244158588
,,0.02175326,244158863
,,0.08137331,244159137
,,0.09990387,244159414
,,0.19175096,244159692
,,0.206303484,244159967
,,0.13777066,244160242
,,0.41744108,244160519
,,0.37630124,244160794
,,0.3456855,244161069
,,0.56729684,244161347
,,0.6059693,244161621
,,0.5036484,244161897
,,0.5753536,244162172
,,0.5423209,244162447
,,0.5737423,244162722
,,0.82763108,244162996
,,0.7872969,244163272
,,0.77682308,244163549
,,0.7035065,244163824
,,0.8703319,244164097
,,0.7486244,244164372
,,0.73009384,244164649
,,0.8034104,244164924
,,0.6946441,244165199
,,0.62052184,244165474
,,0.7623209,244165749
,,0.6269673,244166022
,,0.54151524,244166297
,,0.4867292,244166570
,,0.56487984,244166848
,,0.4367773,244167122
,,0.2917052,244167398
,,0.113600368,244167672
,,0.24255892,244167947
,,0.16516365,244168223
,,0.25947816,244168499
,,0.11521172,244168773
,,0.05962005,244169049
,,0.07089952,244169325
,,0.02175326,244169603
,,0.0,244169879
,,0.0,244170155
,,0.011279469,244170431
,,0.029004348,244170705
,,0.0193362308,244170980
,,0.016113528,244171257
,,0.13535362,244171532
,,0.04350652,244171807
,,0.1297139,244172082
,,0.355353632,244172359
,,0.225639732,244172634
,,0.29331654,244172909
,,0.24819868,244173183
,,0.386775,244173457
,,0.6511376,244173732
,,0.52862436,244174006
,,0.7510414,244174281
,,0.73251084,244174556
,,0.774406,244174831
,,0.7590982,244175104
,,0.8284367,244175381
,,0.64388644,244175656
,,0.9227008,244175931
,,0.7856855,244176206
,,0.724454036,244176482
,,0.5729366,244176757
,,0.6986725,244177031
,,0.6672511,244177305
,,0.826019636,244177580
,,0.5237903,244177856
,,0.5133165,244178131
,,0.39886012,244178406
,,0.8606637,244178683
,,0.13696498,244178959
,,0.166775,244179235
,,0.30298466,244179509
,,0.4198581,244179785
,,0.37468984,244180059
,,0.233696492,244180338
,,0.046729224,244180642
,,0.2514214,244180921
,,0.098292516,244181199
,,0.2739803,244181476
,,0.1401877,244181752
,,0.13535362,244182052
,,0.31184712,244182330
,,0.5801877,244182607
,,0.3940261,244182883
,,0.5044541,244183161
,,0.365021732,244183435
,,0.6099977,244183711
,,0.70028376,244183987
,,0.68417024,244184264
,,1.2023209,244184538
,,0.801799,244184814
,,1.1314213,244185088
,,0.963790336,244185363
,,1.1620371,244185639
,,1.0024628,244185914
,,1.1644541,244186192
,,1.2224628,244186466
,,1.4489585,244186740
,,1.2087664,244187017
,,1.3240282,244187295
,,1.1620371,244187571
,,0.9758755,244187846
,,1.1064454,244188123
,,0.74298468,244188398
,,0.90981,244188674
,,0.8405218,244188950
,,0.57132524,244189226
,,0.5133165,244189501
,,0.348102536,244189777
,,0.43758296,244190052
,,0.2884825,244190327
,,0.20141908,244190603
,,0.4335546,244190878
,,0.033838408,244191153
,,0.030615702,244191428
,,0.029004348,244191703
,,0.015307851,244191977
,,0.0,244192254
,,0.0,244192530
,,0.0,244192804
,,0.013696497,244193079
,,0.0362554368,244193356
,,0.17160906,244193634
,,0.14341038,244193909
,,0.26834056,244194183
,,0.25867244,244194458
,,0.55440604,244194734
,,0.5165392,244195009
,,0.55601732,244195284
,,0.6350241,244195559
,,0.78810252,244195835
,,0.7220371,244196111
,,0.92914624,244196383
,,0.82763108,244196661
,,1.0032684,244196936
,,0.9033646,244197212
,,1.0798581,244197486
,,0.907393,244197763
,,0.963790336,244198040
,,1.0589105,244198314
,,0.59388416,244198591
,,0.769571936,244198866
,,0.609192,244199142
,,0.5785763,244199415
,,0.8042161,244199690
,,0.4496681,244199965
,,0.6124147,244200240
,,0.3827466,244200516
,,0.4134127,244200791
,,0.4198581,244201066
,,0.041089492,244201342
,,0.29653924,244201616
,,0.3110414,244201890
,,0.25303274,244202167
,,0.225639732,244202441
,,0.20383612,244202717
,,0.25303274,244202992
,,0.194168,244203266
,,0.27881438,244203541
,,0.12326848,244203816
,,0.207109168,244204093
,,0.38919202,244204369
,,0.33118334,244204645
,,0.16274662,244204920
,,0.3827466,244205195
,,0.452085152,244205469
,,0.72687112,244205743
,,0.48108948,244206018
,,0.6213275,244206294
,,0.58502176,244206570
,,0.6027466,244206846
,,0.7035065,244207123
,,0.6728908,244207398
,,0.6519432,244207673
,,0.60838632,244207949
,,0.714786,244208224
,,0.38919202,244208499
,,0.7276768,244208774
,,0.7389563,244209048
,,0.5954955,244209322
,,0.48592356,244209596
,,0.4681987,244209873
,,0.35454796,244210151
,,0.5858274,244210428
,,0.22080568,244210704
,,0.22080568,244210980
,,0.34649116,244211255
,,0.23208516,244211530
,,0.27639736,244211805
,,0.065259784,244212080
,,0.27236894,244212356
,,0.05478599,244212632
,,0.014502174,244212906
,,0.011279469,244213180
,,0.0,244213456
,,0.0024170288,244213731
,,0.0,244214006
,,0.0,244214281
,,0.0,244214557
,,0.0,244214833
,,0.025781642,244215108
,,0.04834058,244215385
,,0.05559167,244215663
,,0.15871824,244215938
,,0.20383612,244216214
,,0.23047378,244216489
,,0.180471508,244216764
,,0.30620736,244217040
,,0.6471092,244217315
,,0.4536965,244217589
,,0.63018996,244217864
,,0.752652736,244218140
,,0.6720851,244218416
,,0.6285786,244218692
,,0.78810252,244218967
,,0.9283406,244219243
,,0.93881432,244219519
,,0.82924232,244219796
,,0.8050217,244220071
,,0.5930785,244220348
,,0.98473792,244220622
,,0.68094752,244220897
,,0.94123132,244221172
,,0.8356878,244221447
,,0.5455436,244221723
,,0.63421832,244221999
,,0.6213275,244222276
,,0.32796064,244222548
,,0.4665873,244222823
,,0.3497139,244223097
,,0.35777064,244223373
,,0.27075762,244223649
,,0.25222704,244223924
,,0.12326848,244224200
,,0.12407415,244224504
,,0.24658732,244224786
,,0.22080568,244225063
,,0.1055436,244225341
,,0.11682307,244225619
,,0.14985579,244225895
,,0.28364844,244226190
,,0.32715496,244226471
,,0.40852828,244226747
,,0.31345844,244227026
,,0.47625544,244227303
,,0.53184708,244227578
,,0.64066376,244227852
,,0.7752117,244228127
,,0.9887663,244228404
,,0.8928908,244228680
,,0.9766812,244228955
,,1.0000458,244229231
,,0.8735546,244229507
,,1.0129366,244229782
,,0.876777232,244230057
,,1.2119889,244230333
,,1.0081025,244230608
,,1.1265873,244230883
,,1.2668253,244231158
,,0.82274664,244231433
,,1.0129366,244231708
,,1.0411856,244231983
,,0.8332707,244232259
,,0.9484825,244232533
,,0.50687116,244232808
,,0.5189563,244233083
,,0.56085148,244233359
,,0.44886244,244233632
,,0.35777064,244233907
,,0.23530784,244234182
,,0.166775,244234458
,,0.26592352,244234734
,,0.23853054,244235009
,,0.065259784,244235285
,,0.041089492,244235561
,,0.014502174,244235835
,,0.015307851,244236109
,,0.041089492,244236385
,,0.049951932,244236659
,,0.04834058,244236934
,,0.09668116,244237209
,,0.196585032,244237484
,,0.15468985,244237761
,,0.36018768,244238034
,,0.27881438,244238311
,,0.419052432,244238586
,,0.5971069,244238862
,,0.4875349,244239137
,,0.7760174,244239411
,,0.73251084,244239687
,,0.786491136,244239963
,,0.8936965,244240238
,,1.2563516,244240514
,,1.1402838,244240789
,,1.2668253,244241065
,,1.1862074,244241340
,,1.054882,244241614
,,1.1483406,244241889
,,0.963790336,244242164
,,0.9629847,244242439
,,0.9629847,244242715
,,0.9968231,244242991
,,0.73331656,244243266
,,0.7784344,244243543
,,0.60194092,244243819
,,0.6720851,244244093
,,0.5536004,244244368
,,0.459336232,244244644
,,0.53023576,244244919
,,0.2949279,244245193
,,0.240947584,244245469
,,0.40611124,244245745
,,0.1023209,244246020
,,0.12810254,244246294
,,0.14985579,244246571
,,0.16758068,244246847
,,0.14179904,244247122
,,0.073316548,244247398
,,0.032227056,244247673
,,0.21516593,244247950
,,0.06284276,244248225
,,0.28525978,244248502
,,0.14260471,244248777
,,0.2981506,244249053
,,0.482700832,244249328
,,0.27317464,244249604
,,0.340851468,244249880
,,0.3150698,244250155
,,0.49639736,244250430
,,0.6986725,244250707
,,0.497203016,244250981
,,0.40611124,244251257
,,0.55118332,244251533
,,0.498814336,244251808
,,0.6495262,244252085
,,0.6463035,244252361
,,0.5060655,244252636
,,0.6382467,244252911
,,0.5664912,244253186
,,0.48350652,244253461
,,0.52701308,244253734
,,0.27720302,244254010
,,0.384358,244254284
,,0.49317464,244254560
,,0.4335546,244254834
,,0.2739803,244255108
,,0.21597162,244255384
,,0.09506981,244255659
,,0.1361593,244255935
,,0.23289082,244256210
,,0.07573357,244256485
,,0.09668116,244256760
,,0.0370611136,244257035
,,0.03544976,244257311
,,0.030615702,244257587
,,0.02417029,244257862
,,0.05478599,244258140
,,0.07573357,244258414
,,0.051563284,244258689
,,0.0362554368,244258965
,,0.1401877,244259240
,,0.13777066,244259517
,,0.1909453,244259792
,,0.3182925,244260069
,,0.38194096,244260343
,,0.43436024,244260619
,,0.719620036,244260894
,,0.237724868,244261171
,,0.66402832,244261446
,,0.68014184,244261723
,,0.81871824,244261998
,,0.84938424,244262274
,,0.717203,244262550
,,0.94525976,244262825
,,1.1088624,244263101
,,0.9259235,244263376
,,1.0444083,244263652
,,1.07019,244263925
,,1.0129366,244264200
,,1.0137423,244264479
,,0.65758292,244264753
,,0.9460654,244265029
,,0.6269673,244265305
,,0.8864454,244265579
,,0.6487205,244265854
,,0.5423209,244266130
,,0.4327489,244266405
,,0.4980087,244266681
,,0.5262074,244266956
,,0.46578164,244267232
,,0.24658732,244267507
,,0.19175096,244267785
,,0.09345845,244268059
,,0.06284276,244268365
,,0.19980774,244268643
,,0.0886244,244268919
,,0.030615702,244269195
,,0.004028382,244269472
,,0.03544976,244269748
,,0.047534904,244270045
,,0.12407415,244270326
,,0.34649116,244270602
,,0.0773449236,244270880
,,0.12085146,244271157
,,0.61805444,244271432
,,0.25947816,244271707
,,0.66241708,244271983
,,0.689810036,244272259
,,0.5165392,244272536
,,0.904975936,244272811
,,0.85824668,244273088
,,0.85260696,244273364
,,0.9758755,244273637
,,0.87516592,244273912
,,0.7848798,244274188
,,1.1660654,244274462
,,1.1773449,244274738
,,1.1370611,244275012
,,1.0983887,244275289
,,0.9936003,244275564
,,1.1096681,244275839
,,0.9460654,244276111
,,0.964596032,244276387
,,0.7913253,244276661
,,0.7647379,244276935
,,0.67530787,244277212
,,0.719620036,244277488
,,0.3795239,244277761
,,0.47947812,244278036
,,0.3529366,244278313
,,0.61402608,244278588
,,0.09668116,244278863
,,0.25706112,244279140
,,0.29251088,244279416
,,0.2232227,244279692
,,0.30379036,244279969
,,0.1699977,244280243
,,0.0918471,244280519
,,0.04350652,244280795
,,0.061231404,244281069
,,0.211137552,244281344
,,0.26672924,244281621
,,0.11521172,244281896
,,0.58743876,244282172
,,0.39886012,244282446
,,0.6003296,244282722
,,0.724454036,244282996
,,0.94123132,244283271
,,0.64388644,244283547
,,0.83649348,244283822
,,1.0193819,244284098
,,0.964596032,244284374
,,1.2184344,244284650
,,0.9960174,244284925
,,1.0217991,244285202
,,1.1668711,244285477
,,0.8936965,244285755
,,1.0306615,244286029
,,0.963790336,244286306
,,1.0161593,244286583
,,0.91544976,244286856
,,0.72687112,244287132
,,0.6261616,244287406
,,0.6906157,244287683
,,0.44563972,244287957
,,0.5036484,244288233
,,0.3456855,244288508
,,0.37468984,244288784
,,0.233696492,244289060
,,0.25867244,244289336
,,0.090235752,244289610
,,0.080567632,244289884
,,0.14905013,244290162
,,0.13454795,244290437
,,0.04189517,244290713
,,0.016919204,244290991
,,0.012890821,244291266
,,0.008056764,244291541
,,0.0,244291817
,,0.02417029,244292092
,,0.1361593,244292368
,,0.0725108736,244292642
,,0.0918471,244292917
,,0.18772258,244293194
,,0.29089952,244293470
,,0.342462768,244293745
,,0.27559168,244294021
,,0.30540168,244294296
,,0.49317464,244294572
,,0.7252598,244294847
,,0.444028384,244295123
,,0.70995192,244295399
,,0.677724836,244295675
,,0.689810036,244295950
,,0.6543603,244296225
,,0.7276768,244296498
,,0.63341268,244296775
,,0.58099336,244297050
,,0.6293843,244297327
,,0.5584344,244297602
,,0.56487984,244297875
,,0.4432227,244298152
,,0.4295262,244298427
,,0.12326848,244298703
,,0.5229847,244298978
,,0.30781874,244299253
,,0.27075762,244299529
,,0.237724868,244299804
,,0.25464408,244300081
,,0.23853054,244300356
,,0.0725108736,244300631
,,0.24578164,244300905
,,0.21597162,244301181
,,0.2506157,244301456
,,0.23289082,244301732
,,0.0773449236,244302007
,,0.15549552,244302282
,,0.32634926,244302556
,,0.13132523,244302834
,,0.06767681,244303111
,,0.29976196,244303386
,,0.237724868,244303660
,,0.25786676,244303935
,,0.51009384,244304209
,,0.39483176,244304484
,,0.3529366,244304759
,,0.5592401,244305035
,,0.549572,244305310
,,0.81388416,244305583
,,0.5149279,244305859
,,0.7776287,244306134
,,0.8606637,244306408
,,0.9227008,244306686
,,0.8413275,244306962
,,0.9331746,244307236
,,0.7574868,244307512
,,1.1612314,244307786
,,0.7510414,244308062
,,0.77682308,244308335
,,0.826019636,244308613
,,0.81388416,244308887
,,0.83165944,244309164
,,0.7639323,244309438
,,0.4496681,244309713
,,0.6164431,244309988
,,0.30540168,244310262
,,0.4641703,244310538
,,0.21838864,244310814
,,0.23933622,244311088
,,0.3658274,244311366
,,0.14582742,244311641
,,0.063648424,244311917
,,0.07573357,244312192
,,0.023364612,244312498
,,0.032227056,244312778
,,0.0048340576,244313058
,,0.02175326,244313337
,,0.016113528,244313614
,,0.00080567632,244313889
,,0.12004577,244314186
,,0.076539256,244314465
,,0.4367773,244314744
,,0.29009384,244315022
,,0.206303484,244315300
,,0.435971616,244315573
,,0.45530784,244315851
,,0.576965,244316126
,,0.77198904,244316401
,,0.855024064,244316677
,,0.7623209,244316952
,,0.932369,244317228
,,1.0169649,244317504
,,1.035546,244317778
,,1.3014694,244318053
,,1.0685786,244318326
,,0.81871824,244318604
,,1.1781506,244318878
,,1.1862074,244319156
,,1.1999038,244319431
,,0.94123132,244319706
,,1.1580087,244319981
,,1.1741222,244320255
,,1.0838865,244320531
,,0.8372991,244320808
,,0.7945479,244321082
,,0.9299519,244321357
,,0.5181506,244321633
,,0.52701308,244321909
,,0.5930785,244322184
,,0.385969336,244322460
,,0.51009384,244322733
,,0.18288852,244323011
,,0.15227284,244323285
,,0.06767681,244323563
,,0.29009384,244323837
,,0.10393225,244324112
,,0.10634928,244324387
,,0.0443122,244324662
,,0.1023209,244324938
,,0.27236894,244325214
,,0.29573356,244325490
,,0.14421608,244325763
,,0.46578164,244326039
,,0.51412224,244326314
,,0.48592356,244326588
,,0.46094756,244326863
,,0.6495262,244327139
,,0.63341268,244327413
,,1.0105195,244327691
,,0.801799,244327966
,,0.8445502,244328242
,,1.3369192,244328515
,,0.888056768,244328791
,,1.1120851,244329066
,,1.0629388,244329341
,,0.8590524,244329617
,,1.0056856,244329892
,,0.66080564,244330168
,,0.9025589,244330442
,,0.6616113,244330720
,,0.47142136,244330994
,,0.8034104,244331270
,,0.6099977,244331545
,,0.36905012,244331820
,,0.371467136,244332096
,,0.3456855,244332371
,,0.381135268,244332648
,,0.26834056,244332923
,,0.20872054,244333198
,,0.049146256,244333473
,,0.1909453,244333748
,,0.03303273,244334025
,,0.007251087,244334300
,,0.008056764,244334575
,,0.0,244334852
,,0.0,244335126
,,0.0,244335400
,,0.004028382,244335676
,,0.029004348,244335951
,,0.21597162,244336227
,,0.084596016,244336502
,,0.05720302,244336777
,,0.33521172,244337053
,,0.4528908,244337328
,,0.28284276,244337604
,,0.409333936,244337880
,,0.60194092,244338155
,,0.53426416,244338430
,,0.4778668,244338705
,,0.56165716,244338980
,,0.8791943,244339254
,,0.7518471,244339530
,,0.61483176,244339804
,,0.8114672,244340081
,,0.56487984,244340357
,,0.7816571,244340635
,,0.58099336,244340910
,,0.8389105,244341183
,,0.735733568,244341458
,,0.7413733,244341732
,,0.60355232,244342008
,,0.6277729,244342284
,,0.44241704,244342559
,,0.5527947,244342833
,,0.5133165,244343108
,,0.19900206,244343382
,,0.33440602,244343659
,,0.48511784,244343934
,,0.26914626,244344208
,,0.4077226,244344484
,,0.094264136,244344760
,,0.27720302,244345034
,,0.18772258,244345312
,,0.049146256,244345589
,,0.210331868,244345863
,,0.07895628,244346139
,,0.0918471,244346413
,,0.13535362,244346689
,,0.14824446,244346964
,,0.166775,244347239
,,0.20383612,244347517
,,0.26511788,244347790
,,0.19013962,244348067
,,0.31265276,244348343
,,0.44,244348618
,,0.39966584,244348894
,,0.44805676,244349168
,,0.29573356,244349443
,,0.459336232,244349718
,,0.3634104,244349995
,,0.5801877,244350269
,,0.60435796,244350545
,,0.7276768,244350821
,,0.81388416,244351096
,,0.38838636,244351371
,,0.8268254,244351647
,,0.6269673,244351920
,,0.89772488,244352195
,,0.8114672,244352472
,,0.5592401,244352749
,,0.7542641,244353024
,,0.6116091,244353300
,,0.6261616,244353576
,,0.38919202,244353850
,,0.4367773,244354126
,,0.36099336,244354400
,,0.244975968,244354675
,,0.274786,244354952
,,0.15871824,244355226
,,0.14663309,244355502
,,0.09587548,244355777
,,0.16194094,244356053
,,0.0918471,244356328
,,0.052368964,244356634
,,0.049951932,244356911
,,0.04592355,244357190
,,0.10876631,244357466
,,0.14824446,244357741
,,0.065259784,244358037
,,0.1973907,244358315
,,0.14663309,244358593
,,0.5205676,244358868
,,0.37549552,244359145
,,0.474644068,244359423
,,0.70108948,244359699
,,0.77198904,244359973
,,0.6350241,244360250
,,1.2474891,244360526
,,0.907393,244360803
,,0.9194781,244361078
,,1.2087664,244361351
,,1.0572991,244361627
,,1.3312794,244361901
,,1.0935546,244362176
,,1.0403799,244362451
,,1.3240282,244362727
,,1.2813275,244363003
,,1.1854017,244363278
,,1.3514214,244363551
,,1.1040284,244363826
,,1.107251,244364101
,,1.2361592,244364376
,,0.8622751,244364652
,,0.9227008,244364928
,,0.8969192,244365204
,,0.6003296,244365478
,,0.56729684,244365753
,,0.34407416,244366027
,,0.409333936,244366300
,,0.47867244,244366575
,,0.17966582,244366851
,,0.371467136,244367127
,,0.17886014,244367401
,,0.04834058,244367678
,,0.00886244,244367954
,,0.05075761,244368228
,,0.03303273,244368503
,,0.0096681152,244368778
,,0.12246281,244369055
,,0.184499884,244369332
,,0.16274662,244369607
,,0.063648424,244369882
,,0.14824446,244370156
,,0.44161136,244370429
,,0.36179904,244370703
,,0.121657128,244370981
,,0.38999772,244371256
,,0.94042576,244371533
,,0.5028428,244371807
,,0.85824668,244372082
,,0.705923568,244372355
,,0.9033646,244372632
,,0.719620036,244372909
,,0.8114672,244373186
,,0.7574868,244373461
,,0.93156328,244373735
,,0.8961135,244374008
,,0.6978668,244374283
,,0.92431224,244374557
,,0.60435796,244374832
,,0.68417024,244375105
,,0.60435796,244375380
,,0.49478596,244375656
,,0.5689082,244375933
,,0.4432227,244376208
,,0.350519536,244376483
,,0.08298466,244376758
,,0.26834056,244377034
,,0.3287663,244377308
,,0.2514214,244377583
,,0.20141908,244377858
,,0.121657128,244378134
,,0.0886244,244378409
,,0.029004348,244378688
,,0.1973907,244378962
,,0.07976195,244379236
,,0.12085146,244379512
,,0.18772258,244379788
,,0.219194308,244380062
,,0.1401877,244380338
,,0.18772258,244380614
,,0.2949279,244380890
,,0.31184712,244381165
,,0.65758292,244381439
,,0.2812314,244381712
,,0.4230808,244381988
,,0.72687112,244382262
,,0.4730327,244382539
,,0.79213096,244382814
,,0.6656397,244383088
,,0.75023576,244383364
,,0.8235523,244383638
,,0.74943008,244383913
,,0.96056768,244384189
,,0.6712795,244384466
,,0.9057816,244384741
,,0.8429389,244385018
,,0.66322272,244385292
,,0.64066376,244385567
,,0.66241708,244385844
,,0.48914624,244386119
,,0.56165716,244386396
,,0.43758296,244386670
,,0.5012314,244386945
,,0.475449736,244387220
,,0.31909816,244387494
,,0.23853054,244387769
,,0.23289082,244388045
,,0.0773449236,244388321
,,0.11843443,244388595
,,0.15630122,244388870
,,0.31426412,244389146
,,0.07170519,244389422
,,0.0,244389697
,,0.029004348,244389971
,,0.0,244390247
,,0.013696497,244390523
,,0.03947814,244390798
,,0.074927896,244391074
,,0.05559167,244391349
,,0.049146256,244391625
,,0.084596016,244391899
,,0.206303484,244392174
,,0.045117876,244392451
,,0.30620736,244392727
,,0.27236894,244393000
,,0.4198581,244393275
,,0.2264454,244393551
,,0.58099336,244393825
,,0.47142136,244394100
,,0.7752117,244394377
,,0.770377636,244394653
,,0.6293843,244394929
,,0.8050217,244395203
,,0.6881986,244395477
,,0.6946441,244395753
,,0.871137536,244396027
,,0.72928816,244396302
,,0.8654978,244396577
,,0.70108948,244396852
,,0.7405676,244397130
,,0.6616113,244397405
,,0.6849759,244397680
,,0.45530784,244397955
,,0.7163973,244398230
,,0.20222476,244398505
,,0.53587544,244398781
,,0.2739803,244399057
,,0.3360174,244399332
,,0.32393226,244399606
,,0.06848249,244399882
,,0.22805678,244400157
,,0.09668116,244400464
,,0.24739298,244400745
,,0.1361593,244401023
,,0.094264136,244401300
,,0.15791256,244401576
,,0.33279468,244401853
,,0.194168,244402149
,,0.26834056,244402430
,,0.29009384,244402705
,,0.31426412,244402985
,,0.55118332,244403263
,,0.53184708,244403540
,,0.7284824,244403814
,,0.9162555,244404091
,,0.70270088,244404366
,,0.980709568,244404641
,,0.9009476,244404917
,,1.0371573,244405193
,,1.1064454,244405469
,,1.3345022,244405744
,,1.1499519,244406020
,,1.122559,244406295
,,1.2756877,244406570
,,1.2410437,244406845
,,1.3063035,244407122
,,1.1193361,244407397
,,1.1483406,244407673
,,1.0387685,244407948
,,0.9766812,244408224
,,1.1161136,244408501
,,0.7163973,244408776
,,0.752652736,244409052
,,0.5020371,244409326
,,0.5753536,244409603
,,0.37227284,244409878
,,0.46900432,244410155
,,0.11198901,244410431
,,0.20141908,244410706
,,0.1772488,244410983
,,0.04834058,244411260
,,0.022558938,244411534
,,0.030615702,244411809
,,0.0,244412085
