periodo_ms,t_vuelta_us,voltaje,t_voltaje_us,vuelta
,,0.0,536097,10
,,0.11521172,536383,10
,,0.0,536667,10
,,0.01772488,536952,10
,,0.0886244,537232,10
,,0.20872054,537537,10
,,0.12729685,537820,10
,,0.15066147,538104,10
,,0.4028885,538388,10
,,0.6745022,538672,10
,,0.7615152,538956,10
,,0.98151517,539238,10
,,0.825213936,539521,10
,,1.0991943,539802,10
,,1.3490044,540084,10
,,1.2232685,540366,10
,,1.3159715,540648,10
,,1.4545983,540931,10
,,1.6568734,541213,10
,,1.6407095,541495,10
,,1.9372991,541775,10
,,1.98402832,542058,10
,,1.9679148,542340,10
,,2.2354498,542621,10
,,2.1484366,542903,10
,,2.1194324,543188,10
,,2.0057814,543468,10
,,2.1057358,543749,10
,,2.2177248,544032,10
,,1.9082948,544315,10
,,2.172607,544597,10
,,1.5391944,544881,10
,,1.3618951,545164,10
,,1.1974868,545447,10
,,1.452987,545729,10
,,1.2442664,546013,10
,,0.7212314,546295,10
,,0.4633646,546578,10
,,0.26672924,546862,10
,,0.0,547143,10
,,0.5060655,547426,10
,,0.3658274,547706,10
,,0.04350652,547990,10
,,0.38999772,548271,10
,,0.14179904,548553,10
,,0.169192032,548836,10
,,0.30217898,549118,10
,,0.16838636,549400,10
,,0.21597162,549682,10
,,0.3255436,549962,10
,,0.36905012,550245,10
,,0.274786,550527,10
,,0.33762876,550811,10
,,0.63985808,551094,10
,,1.134644,551376,10
,,0.9033646,551660,10
,,0.89127944,551940,10
,,1.2208514,552223,10
,,1.6842664,552508,10
,,1.6995744,552790,10
,,1.5093843,553070,10
,,2.007393,553353,10
,,2.0436484,553636,10
,,1.707631,553919,10
,,1.9372991,554201,10
,,2.147631,554482,10
,,2.1065416,554764,10
,,2.5529868,555044,10
,,2.071092,555327,10
,,1.69554584,555610,10
,,2.2136964,555890,10
,,1.6092881,556171,10
,,1.74872052,556452,10
,,1.505356,556735,10
,,1.45057,557017,10
,,1.3167774,557300,10
,,1.207155,557582,10
,,1.2491004,557862,10
,,1.2789105,558144,10
,,0.93800868,558424,10
,,0.67530787,558706,10
,,0.57777068,558987,10
,,0.5656855,559270,10
,,0.6124147,559551,10
,,0.25303274,559834,10
,,0.33360036,560116,10
,,0.0,560398,10
,,0.0,560682,10
,,0.0,560965,10
,,0.0,561246,10
,,0.0,561529,10
,,0.0,561811,10
,,0.0,562093,10
